invoice_no,product_id,date_id,Quantity,Revenue
565841,85131D,2011-09-07,2,1.66
565841,85203,2011-09-07,1,0.79
565841,85204,2011-09-07,1,0.42
565841,90214N,2011-09-07,2,1.66
565841,90214S,2011-09-07,1,0.83
565842,21916,2011-09-07,24,10.08
565842,21993,2011-09-07,12,15.0
565842,22161,2011-09-07,24,4.5600000000000005
565842,22142,2011-09-07,12,17.4
565842,22144,2011-09-07,12,25.200000000000003
565842,22141,2011-09-07,12,25.200000000000003
565842,21821,2011-09-07,6,22.5
565842,21813,2011-09-07,6,29.700000000000003
565844,23340,2011-09-07,12,19.799999999999997
565844,23356,2011-09-07,3,17.85
565844,23551,2011-09-07,24,9.36
565844,21770,2011-09-07,2,9.9
565844,22467,2011-09-07,6,15.299999999999999
565844,23196,2011-09-07,12,17.4
565844,23203,2011-09-07,10,20.8
565844,23240,2011-09-07,12,49.800000000000004
565844,84836,2011-09-07,12,15.0
565844,23191,2011-09-07,12,19.799999999999997
565844,23251,2011-09-07,12,15.0
565844,21497,2011-09-07,25,10.5
565844,22050,2011-09-07,25,10.5
565844,22705,2011-09-07,25,10.5
565844,22729,2011-09-07,4,15.0
565844,23250,2011-09-07,12,15.0
565844,22489,2011-09-07,24,10.08
565844,22561,2011-09-07,12,19.799999999999997
565845,23206,2011-09-07,10,16.5
565845,23209,2011-09-07,10,16.5
565845,23208,2011-09-07,10,16.5
565845,21977,2011-09-07,24,13.200000000000001
565845,23308,2011-09-07,24,13.200000000000001
565845,23307,2011-09-07,24,13.200000000000001
565845,85099B,2011-09-07,20,41.6
565845,23202,2011-09-07,20,41.6
565845,23201,2011-09-07,20,41.6
565845,23199,2011-09-07,20,41.6
565845,22411,2011-09-07,20,41.6
565845,22386,2011-09-07,20,41.6
565845,21930,2011-09-07,20,41.6
565845,21929,2011-09-07,20,41.6
565845,21928,2011-09-07,20,41.6
565846,21901,2011-09-07,2,1.3
565846,21900,2011-09-07,2,1.3
565846,21899,2011-09-07,2,1.3
565846,82582,2011-09-07,2,4.2
565846,21539,2011-09-07,1,4.95
565846,21175,2011-09-07,1,2.55
565846,85150,2011-09-07,2,5.1
565846,21169,2011-09-07,2,3.38
565846,22156,2011-09-07,1,0.85
565846,22348,2011-09-07,1,0.85
565846,22411,2011-09-07,1,2.08
565846,22379,2011-09-07,1,2.1
565846,20682,2011-09-07,1,3.25
565846,20686,2011-09-07,1,3.25
565846,48138,2011-09-07,1,8.25
565846,21523,2011-09-07,1,8.25
565846,22068,2011-09-07,1,1.65
565846,84507B,2011-09-07,2,5.1
565846,22994,2011-09-07,1,0.42
565846,23000,2011-09-07,1,0.42
565846,22995,2011-09-07,2,0.84
565846,22997,2011-09-07,2,0.84
565846,22994,2011-09-07,2,0.84
565846,22996,2011-09-07,3,1.26
565846,22360,2011-09-07,2,5.9
565846,22363,2011-09-07,1,2.95
565846,22361,2011-09-07,2,5.9
565846,22359,2011-09-07,1,2.95
565846,22362,2011-09-07,1,2.95
565846,22364,2011-09-07,2,5.9
565846,20668,2011-09-07,1,0.12
565846,22082,2011-09-07,2,3.3
565846,20665,2011-09-07,1,2.95
565846,21172,2011-09-07,1,1.45
565846,21408,2011-09-07,1,4.25
565846,21154,2011-09-07,4,5.0
565846,22327,2011-09-07,2,5.9
565846,21559,2011-09-07,1,2.55
565846,22352,2011-09-07,2,5.1
565847,21425,2011-09-07,1,6.63
565847,21430,2011-09-07,11,82.06
565847,21494,2011-09-07,1,5.79
565847,21558,2011-09-07,3,14.879999999999999
565847,21559,2011-09-07,4,19.84
565847,21731,2011-09-07,14,57.82
565847,21786,2011-09-07,13,10.27
565847,21803,2011-09-07,1,0.83
565847,21864,2011-09-07,1,4.13
565847,21868,2011-09-07,1,3.29
565847,21874,2011-09-07,1,3.29
565847,21876,2011-09-07,1,3.29
565847,21888,2011-09-07,1,7.46
565847,21889,2011-09-07,1,3.29
565847,21890,2011-09-07,1,5.79
565847,21908,2011-09-07,1,4.13
565847,21916,2011-09-07,1,0.79
565847,21928,2011-09-07,22,90.86
565847,21930,2011-09-07,12,59.519999999999996
565847,21935,2011-09-07,5,20.65
565847,21944,2011-09-07,1,1.63
565847,21945,2011-09-07,1,1.63
565847,21948,2011-09-07,2,4.92
565847,21987,2011-09-07,1,1.63
565847,21988,2011-09-07,1,1.63
565847,22065,2011-09-07,1,3.29
565847,22077,2011-09-07,1,4.13
565847,22082,2011-09-07,1,4.13
565847,22083,2011-09-07,1,6.63
565847,22086,2011-09-07,1,6.63
565847,22089,2011-09-07,4,16.52
565847,22090,2011-09-07,2,13.26
565847,22136,2011-09-07,1,3.29
565847,22161,2011-09-07,1,1.63
565847,22178,2011-09-07,4,9.84
565847,22200,2011-09-07,3,24.869999999999997
565847,22207,2011-09-07,2,16.58
565847,22212,2011-09-07,2,8.26
565847,22301,2011-09-07,1,4.96
565847,22352,2011-09-07,6,29.759999999999998
565847,22357,2011-09-07,1,8.29
565847,22358,2011-09-07,2,11.58
565847,22361,2011-09-07,1,5.79
565847,22371,2011-09-07,1,8.29
565847,20674,2011-09-07,10,24.6
565847,20676,2011-09-07,1,2.46
565847,20711,2011-09-07,6,24.78
565847,20718,2011-09-07,9,29.61
565847,20752,2011-09-07,4,16.52
565847,20828,2011-09-07,1,4.96
565847,21035,2011-09-07,3,18.75
565847,21070,2011-09-07,1,2.46
565847,21071,2011-09-07,1,2.46
565847,21094,2011-09-07,6,14.76
565847,21156,2011-09-07,2,8.26
565847,21169,2011-09-07,2,8.26
565847,21174,2011-09-07,1,4.13
565847,21210,2011-09-07,1,3.75
565847,21218,2011-09-07,11,91.19
565847,21306,2011-09-07,1,3.29
565847,21326,2011-09-07,3,4.89
565847,21328,2011-09-07,1,3.29
565847,21411,2011-09-07,3,24.869999999999997
565847,22375,2011-09-07,1,8.29
565847,22379,2011-09-07,11,54.56
565847,22381,2011-09-07,2,9.92
565847,22385,2011-09-07,14,57.82
565847,22386,2011-09-07,24,99.12
565847,22457,2011-09-07,1,5.79
565847,22466,2011-09-07,1,4.13
565847,22469,2011-09-07,1,4.13
565847,22488,2011-09-07,4,13.16
565847,22570,2011-09-07,1,7.46
565847,22629,2011-09-07,9,22.14
565847,22630,2011-09-07,3,7.38
565847,22637,2011-09-07,1,5.79
565847,22659,2011-09-07,3,7.38
565847,22663,2011-09-07,4,16.52
565847,22664,2011-09-07,1,4.13
565847,22668,2011-09-07,3,17.37
565847,22683,2011-09-07,1,2.46
565847,22697,2011-09-07,5,28.95
565847,22698,2011-09-07,3,17.37
565847,22699,2011-09-07,6,34.74
565847,22771,2011-09-07,12,29.52
565847,22804,2011-09-07,2,11.58
565847,22866,2011-09-07,1,4.13
565847,22870,2011-09-07,2,8.26
565847,22877,2011-09-07,1,4.13
565847,22891,2011-09-07,1,8.29
565847,22899,2011-09-07,1,4.13
565847,22916,2011-09-07,1,1.63
565847,22917,2011-09-07,1,1.63
565847,22918,2011-09-07,1,1.63
565847,22920,2011-09-07,1,1.63
565847,22921,2011-09-07,1,1.63
565847,22960,2011-09-07,1,8.29
565847,22961,2011-09-07,4,13.16
565847,22964,2011-09-07,1,4.13
565847,22972,2011-09-07,1,3.29
565847,22993,2011-09-07,2,6.58
565847,23033,2011-09-07,1,3.29
565847,23084,2011-09-07,2,8.26
565847,23122,2011-09-07,1,1.67
565847,23158,2011-09-07,4,16.52
565847,23163,2011-09-07,1,4.96
565847,23170,2011-09-07,1,3.29
565847,23171,2011-09-07,1,3.29
565847,23182,2011-09-07,11,27.5
565847,23196,2011-09-07,2,6.58
565847,23197,2011-09-07,1,3.29
565847,23199,2011-09-07,20,82.6
565847,23201,2011-09-07,5,20.65
565847,23338,2011-09-07,1,4.13
565847,23375,2011-09-07,1,1.63
565847,37340,2011-09-07,6,8.28
565847,47566b,2011-09-07,6,49.739999999999995
565847,72351a,2011-09-07,1,4.13
565847,72807c,2011-09-07,1,8.29
565847,75049L,2011-09-07,1,2.46
565847,82482,2011-09-07,3,14.879999999999999
565847,82494l,2011-09-07,3,24.869999999999997
565847,82552,2011-09-07,2,4.92
565847,82580,2011-09-07,3,3.75
565847,82582,2011-09-07,1,4.13
565847,82600,2011-09-07,1,4.13
565847,84029G,2011-09-07,6,49.739999999999995
565847,84032A,2011-09-07,1,5.79
565847,84378,2011-09-07,1,3.29
565847,84660b,2011-09-07,1,7.46
565847,84969,2011-09-07,1,8.29
565847,84970s,2011-09-07,20,41.6
565847,84997a,2011-09-07,3,24.869999999999997
565847,85039a,2011-09-07,2,6.58
565847,85040a,2011-09-07,2,6.58
565847,85099B,2011-09-07,3,12.39
565847,85123a,2011-09-07,9,59.67
565849,23012,2011-09-07,12,41.400000000000006
565849,23013,2011-09-07,12,41.400000000000006
565849,21402,2011-09-07,24,2.88
565849,21403,2011-09-07,24,2.88
565849,22697,2011-09-07,12,35.400000000000006
565849,22698,2011-09-07,12,35.400000000000006
565849,22699,2011-09-07,12,35.400000000000006
565849,23172,2011-09-07,12,19.799999999999997
565849,23170,2011-09-07,12,19.799999999999997
565849,23171,2011-09-07,12,19.799999999999997
565849,22748,2011-09-07,6,12.600000000000001
565849,22745,2011-09-07,6,12.600000000000001
565849,23292,2011-09-07,8,10.0
565849,84012,2011-09-07,24,20.4
565850,84836,2011-09-07,5,6.25
565850,22155,2011-09-07,8,3.36
565850,23398,2011-09-07,5,4.25
565850,23399,2011-09-07,5,4.25
565850,23412,2011-09-07,2,15.0
565850,85130C,2011-09-07,6,4.74
565850,23214,2011-09-07,24,49.92
565850,22460,2011-09-07,6,7.5
565850,22470,2011-09-07,2,5.9
565850,22469,2011-09-07,4,6.6
565850,23395,2011-09-07,2,7.5
565850,23396,2011-09-07,1,3.75
565850,23403,2011-09-07,1,3.75
565850,23400,2011-09-07,2,12.5
565850,23133,2011-09-07,1,8.25
565850,23132,2011-09-07,2,11.5
565850,21617,2011-09-07,1,3.75
565850,21619,2011-09-07,1,3.75
565850,21615,2011-09-07,1,3.75
565850,21620,2011-09-07,1,3.75
565850,84792,2011-09-07,2,9.3
565850,84406B,2011-09-07,2,8.3
565850,22173,2011-09-07,3,9.870000000000001
565850,22113,2011-09-07,6,25.5
565850,82494L,2011-09-07,6,17.700000000000003
565850,23067,2011-09-07,4,16.6
565850,23099,2011-09-07,1,6.65
565850,82482,2011-09-07,6,17.700000000000003
565850,22294,2011-09-07,24,30.0
565850,22297,2011-09-07,24,30.0
565850,22178,2011-09-07,6,11.7
565850,85062,2011-09-07,6,9.899999999999999
565850,22789,2011-09-07,4,7.8
565850,82483,2011-09-07,2,13.9
565850,22766,2011-09-07,4,11.8
565850,21326,2011-09-07,12,7.800000000000001
565850,22296,2011-09-07,12,19.799999999999997
565850,23068,2011-09-07,4,9.96
565850,21034,2011-09-07,2,1.9
565851,21790,2011-09-07,12,10.2
565851,21791,2011-09-07,12,15.0
565851,21912,2011-09-07,4,15.0
565851,22620,2011-09-07,12,17.4
565851,20761,2011-09-07,4,15.0
565851,21531,2011-09-07,6,15.299999999999999
565851,21534,2011-09-07,3,14.850000000000001
565851,23174,2011-09-07,4,16.6
565851,21535,2011-09-07,6,15.299999999999999
565851,22325,2011-09-07,6,29.700000000000003
565851,22317,2011-09-07,6,17.700000000000003
565851,22320,2011-09-07,6,35.7
565851,21135,2011-09-07,8,13.52
565851,85199L,2011-09-07,12,7.800000000000001
565851,85199S,2011-09-07,24,10.08
565851,22035,2011-09-07,12,5.04
565851,85015,2011-09-07,24,15.600000000000001
565851,22984,2011-09-07,12,5.04
565851,23374,2011-09-07,10,8.2
565851,22460,2011-09-07,12,15.0
565851,23145,2011-09-07,12,11.399999999999999
565851,84755,2011-09-07,16,10.4
565851,84970L,2011-09-07,12,11.399999999999999
565851,22101,2011-09-07,6,12.600000000000001
565851,22102,2011-09-07,6,9.899999999999999
565851,22333,2011-09-07,8,13.2
565851,15056BL,2011-09-07,3,17.85
565851,20679,2011-09-07,3,17.85
565852,23194,2011-09-07,1,2.25
565852,20726,2011-09-07,1,1.65
565852,22382,2011-09-07,1,1.65
565852,21577,2011-09-07,1,2.25
565852,22633,2011-09-07,1,2.1
565852,22867,2011-09-07,1,2.1
565852,22865,2011-09-07,1,2.1
565853,22865,2011-09-07,12,25.200000000000003
565853,22632,2011-09-07,12,25.200000000000003
565853,23439,2011-09-07,12,25.200000000000003
565853,23355,2011-09-07,6,29.700000000000003
565853,22866,2011-09-07,12,25.200000000000003
565853,22798,2011-09-07,8,23.6
565853,23298,2011-09-07,3,14.850000000000001
565853,22030,2011-09-07,12,5.04
565853,22028,2011-09-07,12,5.04
565853,21519,2011-09-07,12,5.04
565853,22727,2011-09-07,8,30.0
565853,21166,2011-09-07,24,49.92
565853,21175,2011-09-07,24,61.199999999999996
565854,21122,2011-09-07,24,30.0
565854,22382,2011-09-07,10,16.5
565854,22029,2011-09-07,24,10.08
565854,22367,2011-09-07,8,15.6
565854,22613,2011-09-07,24,20.4
565854,22629,2011-09-07,12,23.4
565854,23256,2011-09-07,8,33.2
565854,23290,2011-09-07,8,10.0
565854,20726,2011-09-07,20,33.0
565854,20727,2011-09-07,10,16.5
565854,23445,2011-09-07,20,16.599999999999998
565854,21564,2011-09-07,6,17.700000000000003
565854,21563,2011-09-07,6,17.700000000000003
565854,22326,2011-09-07,18,53.1
565854,23159,2011-09-07,12,24.96
565854,20963,2011-09-07,10,12.5
565854,21915,2011-09-07,12,15.0
565854,21914,2011-09-07,12,15.0
565854,22898,2011-09-07,8,15.6
565854,21094,2011-09-07,24,20.4
565854,21086,2011-09-07,24,15.600000000000001
565854,21080,2011-09-07,24,20.4
565854,21936,2011-09-07,10,29.5
565854,22343,2011-09-07,12,10.2
565854,22131,2011-09-07,12,23.4
565854,22922,2011-09-07,12,10.2
565854,22027,2011-09-07,24,10.08
565854,23206,2011-09-07,20,33.0
565854,22328,2011-09-07,12,35.400000000000006
565854,21121,2011-09-07,24,30.0
565854,22315,2011-09-07,12,15.0
565854,21354,2011-09-07,12,15.0
565854,21124,2011-09-07,24,30.0
565854,23254,2011-09-07,8,33.2
565854,84997D,2011-09-07,8,33.2
565854,22313,2011-09-07,6,17.700000000000003
565854,84997C,2011-09-07,8,33.2
565854,20725,2011-09-07,10,16.5
565855,21481,2011-09-07,4,15.0
565855,22110,2011-09-07,6,15.299999999999999
565855,22113,2011-09-07,4,17.0
565855,22596,2011-09-07,12,15.0
565855,22306,2011-09-07,12,15.0
565855,23101,2011-09-07,12,9.959999999999999
565855,22142,2011-09-07,12,17.4
565855,22144,2011-09-07,6,12.600000000000001
565855,22141,2011-09-07,6,12.600000000000001
565855,22940,2011-09-07,4,17.0
565855,22945,2011-09-07,12,10.2
565855,23268,2011-09-07,12,17.4
565855,22925,2011-09-07,2,11.9
565855,21981,2011-09-07,24,9.36
565855,22614,2011-09-07,24,9.36
565855,22554,2011-09-07,12,19.799999999999997
565855,22551,2011-09-07,12,19.799999999999997
565855,22556,2011-09-07,12,19.799999999999997
565855,20981,2011-09-07,12,10.2
565855,22211,2011-09-07,12,9.959999999999999
565855,22537,2011-09-07,24,10.08
565855,22534,2011-09-07,24,10.08
565855,22530,2011-09-07,24,10.08
565855,22535,2011-09-07,24,10.08
565856,72800B,2011-09-07,2,5.1
565856,71053,2011-09-07,4,15.0
565856,22178,2011-09-07,6,11.7
565856,22841,2011-09-07,1,7.95
565856,23395,2011-09-07,1,3.75
565856,23394,2011-09-07,1,3.75
565856,23396,2011-09-07,1,3.75
565856,23300,2011-09-07,1,1.65
565856,21922,2011-09-07,1,7.95
565856,23053,2011-09-07,1,8.25
565857,23229,2011-09-07,6,22.5
565857,22759,2011-09-07,12,19.799999999999997
565857,84378,2011-09-07,12,17.4
565857,22937,2011-09-07,6,15.299999999999999
565857,22755,2011-09-07,12,10.2
565857,22757,2011-09-07,12,15.0
565857,20983,2011-09-07,12,10.2
565857,22585,2011-09-07,12,15.0
565857,22820,2011-09-07,12,7.800000000000001
565857,22815,2011-09-07,12,5.04
565857,22821,2011-09-07,12,7.800000000000001
565857,22718,2011-09-07,12,5.04
565857,22716,2011-09-07,12,5.04
565857,21519,2011-09-07,12,5.04
565857,84029E,2011-09-07,4,17.0
565857,21479,2011-09-07,4,17.0
565857,22111,2011-09-07,3,14.850000000000001
565857,23203,2011-09-07,10,20.8
565857,22384,2011-09-07,10,16.5
565857,22644,2011-09-07,12,17.4
565857,85099B,2011-09-07,10,20.8
565857,20914,2011-09-07,6,17.700000000000003
565857,22637,2011-09-07,6,15.299999999999999
565857,22558,2011-09-07,12,19.799999999999997
565857,21216,2011-09-07,4,19.8
565857,23288,2011-09-07,8,6.8
565857,23298,2011-09-07,9,44.550000000000004
565857,22993,2011-09-07,12,15.0
565857,23245,2011-09-07,4,19.8
565857,21874,2011-09-07,12,19.799999999999997
565857,21872,2011-09-07,12,15.0
565857,21213,2011-09-07,24,13.200000000000001
565857,21212,2011-09-07,24,13.200000000000001
565857,20727,2011-09-07,10,16.5
565857,22842,2011-09-07,2,13.5
565857,22840,2011-09-07,2,15.9
565857,22898,2011-09-07,8,15.6
565857,23197,2011-09-07,12,17.4
565857,23054,2011-09-07,2,16.5
565857,22923,2011-09-07,12,10.2
565857,21174,2011-09-07,12,24.96
565857,21181,2011-09-07,12,25.200000000000003
565857,21166,2011-09-07,12,24.96
565857,23061,2011-09-07,12,15.0
565857,15036,2011-09-07,12,9.959999999999999
565857,22178,2011-09-07,12,23.4
565857,23090,2011-09-07,24,19.919999999999998
565857,84946,2011-09-07,24,30.0
565857,84832,2011-09-07,12,10.2
565857,85123A,2011-09-07,6,17.700000000000003
565857,48111,2011-09-07,2,16.5
565857,48194,2011-09-07,2,16.5
565857,84879,2011-09-07,16,27.04
565857,21669,2011-09-07,12,17.4
565857,21668,2011-09-07,12,17.4
565857,21672,2011-09-07,12,17.4
565857,22775,2011-09-07,12,15.0
565857,22772,2011-09-07,12,15.0
565857,22831,2011-09-07,6,17.700000000000003
565857,21175,2011-09-07,12,30.599999999999998
565857,82600,2011-09-07,12,25.200000000000003
565857,21704,2011-09-07,12,10.2
565857,21539,2011-09-07,3,14.850000000000001
565857,22667,2011-09-07,6,17.700000000000003
565857,21080,2011-09-07,12,10.2
565857,22466,2011-09-07,12,23.4
565857,23082,2011-09-07,6,22.5
565857,22792,2011-09-07,12,10.2
565857,22798,2011-09-07,8,23.6
565857,23121,2011-09-07,24,10.08
565857,23078,2011-09-07,24,30.0
565857,22197,2011-09-07,12,10.2
565857,21888,2011-09-07,4,15.0
565857,21914,2011-09-07,12,15.0
565857,21915,2011-09-07,12,15.0
565857,22550,2011-09-07,6,22.5
565857,21892,2011-09-07,12,15.0
565857,21791,2011-09-07,12,15.0
565857,21918,2011-09-07,24,10.08
565859,21422,2011-09-07,16,13.6
565859,82583,2011-09-07,24,50.400000000000006
565859,85150,2011-09-07,6,15.299999999999999
565859,22413,2011-09-07,6,17.700000000000003
565859,21175,2011-09-07,12,30.599999999999998
565859,23426,2011-09-07,6,17.34
565859,21181,2011-09-07,24,50.400000000000006
565859,21165,2011-09-07,12,20.28
565859,21905,2011-09-07,12,9.48
565859,21908,2011-09-07,12,25.200000000000003
565859,21158,2011-09-07,24,9.36
565859,21162,2011-09-07,24,9.36
565859,22089,2011-09-07,6,17.700000000000003
565859,22090,2011-09-07,6,17.700000000000003
565859,22668,2011-09-07,5,14.75
565859,21520,2011-09-07,12,5.04
565859,21196,2011-09-07,12,19.799999999999997
565859,21703,2011-09-07,12,5.04
565859,21888,2011-09-07,4,15.0
565859,21915,2011-09-07,12,15.0
565859,22998,2011-09-07,24,10.08
565859,21463,2011-09-07,2,11.9
565859,21464,2011-09-07,2,8.5
565859,16161G,2011-09-07,25,2.5
565860,37468,2011-09-07,12,4.68
565860,37413,2011-09-07,12,4.68
565861,47566B,2011-09-07,1,4.95
565861,47590B,2011-09-07,2,10.9
565861,23298,2011-09-07,1,4.95
565862,23245,2011-09-07,4,19.8
565862,21314,2011-09-07,8,16.8
565862,23356,2011-09-07,3,17.85
565862,23174,2011-09-07,4,16.6
565862,23172,2011-09-07,12,19.799999999999997
565862,23170,2011-09-07,12,19.799999999999997
565862,23171,2011-09-07,12,19.799999999999997
565862,22697,2011-09-07,6,17.700000000000003
565862,22698,2011-09-07,6,17.700000000000003
565862,22699,2011-09-07,6,17.700000000000003
565862,84947,2011-09-07,12,15.0
565862,22801,2011-09-07,8,30.0
565862,22800,2011-09-07,8,30.0
565863,22147,2011-09-07,24,34.8
565863,22568,2011-09-07,4,15.0
565863,22570,2011-09-07,4,15.0
565863,20984,2011-09-07,24,6.959999999999999
565863,22569,2011-09-07,4,15.0
565863,35648,2011-09-07,24,19.919999999999998
565863,84879,2011-09-07,16,27.04
565863,23433,2011-09-07,12,9.959999999999999
565863,22914,2011-09-07,3,14.850000000000001
565863,22913,2011-09-07,3,14.850000000000001
565863,22912,2011-09-07,3,14.850000000000001
565865,23200,2011-09-07,10,20.8
565865,22302,2011-09-07,6,15.299999999999999
565865,22303,2011-09-07,6,15.299999999999999
565865,23199,2011-09-07,10,20.8
565865,23204,2011-09-07,10,8.5
565865,23206,2011-09-07,10,16.5
565865,23201,2011-09-07,10,20.8
565865,21329,2011-09-07,12,19.799999999999997
565865,21328,2011-09-07,12,19.799999999999997
565865,22551,2011-09-07,12,19.799999999999997
565865,23205,2011-09-07,10,8.5
565865,23207,2011-09-07,10,16.5
565865,23190,2011-09-07,12,19.799999999999997
565865,23192,2011-09-07,12,19.799999999999997
565865,23241,2011-09-07,6,12.48
565865,23290,2011-09-07,8,10.0
565865,23256,2011-09-07,4,16.6
565865,23229,2011-09-07,6,22.5
565865,22382,2011-09-07,10,16.5
565865,22385,2011-09-07,10,20.8
565865,22940,2011-09-07,8,34.0
565865,22556,2011-09-07,24,39.599999999999994
565865,22631,2011-09-07,12,23.4
565865,22531,2011-09-07,24,10.08
565865,22398,2011-09-07,12,4.68
565865,22661,2011-09-07,10,8.5
565865,22662,2011-09-07,10,16.5
565865,22663,2011-09-07,10,20.8
565865,22712,2011-09-07,12,5.04
565865,23108,2011-09-07,12,64.67999999999999
565865,23254,2011-09-07,4,16.6
565865,23291,2011-09-07,8,10.0
565865,23345,2011-09-07,12,15.0
565865,23289,2011-09-07,8,10.0
565865,22750,2011-09-07,8,30.0
565865,22659,2011-09-07,12,23.4
565865,23347,2011-09-07,12,15.0
565865,23238,2011-09-07,6,24.900000000000002
565865,22384,2011-09-07,10,16.5
565865,22356,2011-09-07,10,8.5
565865,23170,2011-09-07,12,19.799999999999997
565865,22174,2011-09-07,12,19.799999999999997
565865,22727,2011-09-07,12,45.0
565865,22728,2011-09-07,12,45.0
565865,22726,2011-09-07,12,45.0
565865,22729,2011-09-07,8,30.0
565865,22730,2011-09-07,8,30.0
565865,84692,2011-09-07,25,10.5
565865,20750,2011-09-07,6,47.7
565865,20682,2011-09-07,12,39.0
565865,20724,2011-09-07,10,8.5
565865,21094,2011-09-07,12,10.2
565865,21080,2011-09-07,12,10.2
565865,20979,2011-09-07,16,20.0
565865,21086,2011-09-07,12,7.800000000000001
565865,21880,2011-09-07,12,7.800000000000001
565865,22321,2011-09-07,12,10.2
565865,22352,2011-09-07,6,15.299999999999999
565865,21558,2011-09-07,6,15.299999999999999
565865,22029,2011-09-07,12,5.04
565865,23209,2011-09-07,10,16.5
565865,22326,2011-09-07,6,17.700000000000003
565865,22554,2011-09-07,12,19.799999999999997
565865,21680,2011-09-07,12,10.2
565877,22588,2011-09-07,6,17.34
565877,23133,2011-09-07,4,33.0
565877,22139,2011-09-07,24,102.0
565915,84792,2011-09-07,2,9.3
565915,22212,2011-09-07,2,4.2
565915,22173,2011-09-07,2,6.58
565915,23355,2011-09-07,2,9.9
565915,23153,2011-09-07,1,3.75
565915,22575,2011-09-07,5,9.75
565915,21833,2011-09-07,6,10.14
565915,22163,2011-09-07,2,5.9
565915,21914,2011-09-07,3,3.75
565915,21915,2011-09-07,3,3.75
565915,23415,2011-09-07,5,8.25
565915,23417,2011-09-07,6,9.899999999999999
565915,22149,2011-09-07,2,4.2
565915,22571,2011-09-07,5,4.25
565915,22572,2011-09-07,5,4.25
565915,22576,2011-09-07,5,4.25
565915,23402,2011-09-07,2,7.5
565915,82494L,2011-09-07,2,5.9
565915,82482,2011-09-07,2,5.9
565915,22632,2011-09-07,4,8.4
565915,22865,2011-09-07,5,10.5
565915,22633,2011-09-07,6,12.600000000000001
565915,22867,2011-09-07,5,10.5
565915,23439,2011-09-07,5,10.5
565915,22866,2011-09-07,5,10.5
565915,22766,2011-09-07,2,5.9
565915,22600,2011-09-07,10,8.5
565915,22573,2011-09-07,10,8.5
565915,22574,2011-09-07,10,8.5
565915,21807,2011-09-07,10,4.2
565915,22581,2011-09-07,10,8.5
565915,21801,2011-09-07,10,4.2
565915,21803,2011-09-07,10,4.2
565915,21802,2011-09-07,10,4.2
565915,22601,2011-09-07,10,8.5
565915,22603,2011-09-07,10,8.5
565915,22602,2011-09-07,10,8.5
565915,22551,2011-09-07,2,3.3
565915,22553,2011-09-07,4,6.6
565915,22080,2011-09-07,1,1.65
565915,22082,2011-09-07,1,1.65
565915,22079,2011-09-07,1,1.65
565915,20974,2011-09-07,4,2.6
565915,22384,2011-09-07,5,8.25
565915,20728,2011-09-07,5,8.25
565915,23206,2011-09-07,5,8.25
565915,23208,2011-09-07,5,8.25
565915,20725,2011-09-07,5,8.25
565915,23209,2011-09-07,8,13.2
565915,20727,2011-09-07,5,8.25
565915,22356,2011-09-07,5,4.25
565915,23204,2011-09-07,5,4.25
565915,20724,2011-09-07,5,4.25
565915,20719,2011-09-07,5,4.25
565915,22355,2011-09-07,5,4.25
565915,20723,2011-09-07,5,4.25
565915,23205,2011-09-07,5,4.25
565915,85099C,2011-09-07,5,10.4
565915,21929,2011-09-07,5,10.4
565915,85099F,2011-09-07,5,10.4
565915,23202,2011-09-07,5,10.4
565915,85099B,2011-09-07,5,10.4
565915,21930,2011-09-07,5,10.4
565915,22386,2011-09-07,5,10.4
565915,23199,2011-09-07,5,10.4
565915,23203,2011-09-07,5,10.4
565915,23200,2011-09-07,5,10.4
565916,23396,2011-09-07,4,15.0
565916,46000S,2011-09-07,8,11.6
565916,23393,2011-09-07,4,15.0
565916,21003,2011-09-07,2,12.7
565916,23413,2011-09-07,3,14.850000000000001
565916,23409,2011-09-07,6,22.5
565916,23298,2011-09-07,3,14.850000000000001
565916,47566,2011-09-07,4,19.8
565916,23290,2011-09-07,8,10.0
565916,23289,2011-09-07,8,10.0
565916,23291,2011-09-07,8,10.0
565916,23293,2011-09-07,8,6.64
565916,23294,2011-09-07,8,6.64
565916,23295,2011-09-07,8,6.64
565916,23321,2011-09-07,12,19.799999999999997
565916,23325,2011-09-07,12,19.799999999999997
565916,23328,2011-09-07,4,15.0
565916,23350,2011-09-07,12,15.0
565916,22697,2011-09-07,6,17.700000000000003
565916,22698,2011-09-07,6,17.700000000000003
565916,23348,2011-09-07,6,12.48
565916,23355,2011-09-07,4,19.8
565916,21704,2011-09-07,12,10.2
565916,22699,2011-09-07,12,35.400000000000006
565916,85053,2011-09-07,6,12.600000000000001
565916,23175,2011-09-07,4,13.0
565917,21261,2011-09-07,1,7.46
565917,21263,2011-09-07,1,5.79
565917,21314,2011-09-07,2,8.26
565917,21352,2011-09-07,1,5.79
565917,21356,2011-09-07,1,0.83
565917,21380,2011-09-07,1,5.79
565917,21381,2011-09-07,1,3.29
565917,21471,2011-09-07,1,3.29
565917,21494,2011-09-07,2,4.92
565917,21507,2011-09-07,1,0.83
565917,21530,2011-09-07,1,3.29
565917,21558,2011-09-07,1,4.96
565917,21561,2011-09-07,1,4.96
565917,21643,2011-09-07,1,2.46
565917,21773,2011-09-07,1,2.46
565917,21832,2011-09-07,1,3.29
